638.3076923076923,455.7692307692308,65,1.0,65.0
525.26,770.38,50,0.9215686274509803,46.07843137254902
301.2432432432432,415.7567567567568,37,0.9607843137254902,35.549019607843135
327.42857142857144,21.771428571428572,35,1.0,35.0
585.3333333333334,458.5,30,1.0,30.0
151.63333333333333,634.3666666666667,30,0.8941176470588236,26.823529411764707
1.7272727272727273,71.5,22,0.9607843137254902,21.137254901960784
326.25,294.75,20,0.8901960784313725,17.80392156862745
540.5714285714286,99.0,14,0.996078431372549,13.945098039215686
678.7142857142857,84.5,14,0.9568627450980393,13.39607843137255
484.38461538461536,105.38461538461539,13,1.0,13.0
461.38461538461536,711.3846153846154,13,1.0,13.0
178.28571428571428,507.5,14,0.9137254901960784,12.792156862745097
105.61538461538461,245.3846153846154,13,0.9725490196078431,12.64313725490196
277.8333333333333,33.416666666666664,12,1.0,12.0
632.5,314.5,12,1.0,12.0
639.3846153846154,630.6153846153846,13,0.8666666666666667,11.266666666666667
174.5,164.5,12,0.8431372549019608,10.117647058823529
250.5,43.8,10,0.9686274509803922,9.686274509803921
61.81818181818182,667.8181818181819,11,0.8196078431372549,9.015686274509804
760.2,125.5,10,0.8901960784313725,8.901960784313726
436.0,208.0,9,0.9607843137254902,8.647058823529411
735.0,382.2,10,0.8509803921568627,8.509803921568627
413.8888888888889,341.6666666666667,9,0.9372549019607843,8.435294117647059
16.0,500.0,9,0.9254901960784314,8.329411764705883
490.0,70.0,9,0.9137254901960784,8.223529411764705
173.88888888888889,645.6666666666666,9,0.9137254901960784,8.223529411764705
416.0,429.0,9,0.8980392156862745,8.08235294117647
442.0,634.0,9,0.8941176470588236,8.047058823529412
293.125,619.125,8,1.0,8.0
617.0,167.5,8,0.996078431372549,7.968627450980392
176.125,497.875,8,0.9411764705882353,7.529411764705882
686.0,476.5,8,0.9372549019607843,7.4980392156862745
694.0,242.71428571428572,7,1.0,7.0
348.0,352.0,7,1.0,7.0
575.7142857142857,500.0,7,0.996078431372549,6.972549019607843
717.0,534.7142857142857,7,0.9803921568627451,6.862745098039215
697.0,175.28571428571428,7,0.9725490196078431,6.807843137254902
603.0,11.5,8,0.8352941176470589,6.682352941176471
521.7142857142857,339.0,7,0.9529411764705882,6.670588235294117
269.125,714.125,8,0.8313725490196079,6.650980392156863
429.7142857142857,575.0,7,0.9215686274509803,6.450980392156862
489.0,426.2857142857143,7,0.9098039215686274,6.368627450980392
257.2857142857143,637.0,7,0.8941176470588236,6.258823529411765
337.7142857142857,737.0,7,0.8901960784313725,6.231372549019607
127.16666666666667,213.16666666666666,6,1.0,6.0
135.83333333333334,76.83333333333333,6,0.996078431372549,5.976470588235294
646.8333333333334,276.1666666666667,6,0.8901960784313725,5.341176470588235
661.0,94.0,5,1.0,5.0
463.4,472.2,5,1.0,5.0
97.0,246.0,5,0.996078431372549,4.980392156862745
148.0,727.0,5,0.9764705882352941,4.88235294117647
200.0,38.0,5,0.9411764705882353,4.705882352941177
704.6,506.8,5,0.9215686274509803,4.607843137254902
689.8,186.4,5,0.8705882352941177,4.352941176470589
589.4,571.2,5,0.8666666666666667,4.333333333333334
677.8333333333334,507.8333333333333,6,0.7137254901960784,4.2823529411764705
65.0,268.0,5,0.8509803921568627,4.254901960784314
528.8,217.4,5,0.8470588235294118,4.235294117647059
575.0,750.0,5,0.8274509803921568,4.137254901960784
203.4,439.2,5,0.8235294117647058,4.117647058823529
678.5,141.5,4,1.0,4.0
478.5,194.5,4,1.0,4.0
340.0,333.25,4,1.0,4.0
344.5,363.5,4,1.0,4.0
607.5,609.5,4,1.0,4.0
556.5,710.5,4,1.0,4.0
343.5,368.5,4,0.996078431372549,3.984313725490196
233.75,513.0,4,0.9921568627450981,3.9686274509803923
366.5,528.5,4,0.9764705882352941,3.9058823529411764
531.5,675.5,4,0.9725490196078431,3.8901960784313725
187.5,440.5,4,0.9686274509803922,3.8745098039215686
631.0,33.75,4,0.9568627450980393,3.827450980392157
4.5,110.5,4,0.9568627450980393,3.827450980392157
348.5,368.5,4,0.9568627450980393,3.827450980392157
380.5,606.5,4,0.9490196078431372,3.796078431372549
423.5,206.5,4,0.9450980392156862,3.780392156862745
555.25,628.0,4,0.9450980392156862,3.780392156862745
460.5,207.5,4,0.9372549019607843,3.7490196078431373
689.5,628.5,4,0.9372549019607843,3.7490196078431373
736.2,241.2,5,0.7294117647058823,3.6470588235294117
174.5,401.5,4,0.9058823529411765,3.623529411764706
321.5,43.5,4,0.8901960784313725,3.56078431372549
575.5,593.5,4,0.8784313725490196,3.5137254901960784
251.0,384.75,4,0.8549019607843137,3.4196078431372547
379.5,725.5,4,0.8549019607843137,3.4196078431372547
653.5,417.5,4,0.8509803921568627,3.403921568627451
339.5,366.5,4,0.8352941176470589,3.3411764705882354
678.25,649.75,4,0.7294117647058823,2.9176470588235293
689.6666666666666,383.3333333333333,3,0.9568627450980393,2.8705882352941177
47.666666666666664,632.3333333333334,3,0.9215686274509803,2.764705882352941
567.6666666666666,456.3333333333333,3,0.9137254901960784,2.7411764705882353
694.3333333333334,566.6666666666666,3,0.8745098039215686,2.623529411764706
401.6666666666667,47.333333333333336,3,0.8705882352941177,2.611764705882353
228.33333333333334,339.6666666666667,3,0.8705882352941177,2.611764705882353
350.6666666666667,360.3333333333333,3,0.8549019607843137,2.564705882352941
148.33333333333334,588.3333333333334,3,0.8431372549019608,2.5294117647058822
328.3333333333333,739.3333333333334,3,0.8392156862745098,2.5176470588235293
417.6666666666667,396.3333333333333,3,0.8352941176470589,2.5058823529411764
182.66666666666666,396.3333333333333,3,0.8235294117647058,2.4705882352941178
248.33333333333334,108.66666666666667,3,0.8196078431372549,2.458823529411765
180.66666666666666,35.333333333333336,3,0.796078431372549,2.388235294117647
223.33333333333334,436.3333333333333,3,0.7450980392156863,2.235294117647059
447.6666666666667,755.3333333333334,3,0.7411764705882353,2.223529411764706
207.66666666666666,94.33333333333333,3,0.7254901960784313,2.176470588235294
388.3333333333333,370.6666666666667,3,0.7137254901960784,2.1411764705882352
722.6666666666666,776.3333333333334,3,0.7098039215686275,2.1294117647058823
385.6666666666667,735.3333333333334,3,0.7019607843137254,2.105882352941176
178.0,766.5,2,1.0,2.0
47.0,175.5,2,0.9098039215686274,1.8196078431372549
147.0,221.5,2,0.8862745098039215,1.772549019607843
555.0,727.5,2,0.8509803921568627,1.7019607843137254
584.5,254.0,2,0.8470588235294118,1.6941176470588235
229.5,172.0,2,0.8431372549019608,1.6862745098039216
652.0,666.5,2,0.8352941176470589,1.6705882352941177
342.0,361.5,2,0.8235294117647058,1.6470588235294117
248.0,415.5,2,0.8235294117647058,1.6470588235294117
297.0,390.5,2,0.8196078431372549,1.6392156862745098
490.0,507.5,2,0.8156862745098039,1.6313725490196078
243.5,619.0,2,0.8156862745098039,1.6313725490196078
649.5,610.0,2,0.8,1.6
47.5,445.0,2,0.7529411764705882,1.5058823529411764
582.5,775.0,2,0.7529411764705882,1.5058823529411764
343.6666666666667,375.6666666666667,3,0.49019607843137253,1.4705882352941175
614.0,746.5,2,0.7254901960784313,1.4509803921568627
635.5,616.0,2,0.7098039215686275,1.419607843137255
42.666666666666664,501.6666666666667,3,0.4588235294117647,1.3764705882352941
619.6666666666666,154.66666666666666,3,0.37254901960784315,1.1176470588235294
61.666666666666664,389.6666666666667,3,0.34509803921568627,1.0352941176470587
46.666666666666664,76.66666666666667,3,0.2980392156862745,0.8941176470588235
67.66666666666667,35.666666666666664,3,0.2901960784313726,0.8705882352941177
4.0,82.0,1,0.7333333333333333,0.7333333333333333
457.0,131.0,1,0.7215686274509804,0.7215686274509804
365.6666666666667,380.6666666666667,3,0.20392156862745098,0.611764705882353
526.6666666666666,527.6666666666666,3,0.15294117647058825,0.45882352941176474
310.6666666666667,686.6666666666666,3,0.14901960784313725,0.44705882352941173
